ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	ensembl
99126_at	1.309969978257663	4.90298814445221	10.346707017640522	9.36376836352972e-8	5.018658340075499e-6	8.213266356521132	ENSMUSG00000086503
103752_r_at	1.3077559649816095	6.278936013862478	11.75293962184553	1.9962394882982055e-8	1.725481607413571e-6	9.797660262022934	ENSMUSG00000024077
96602_g_at	1.3037347015451948	5.804942377054677	8.210756502231465	1.3874353087274732e-6	4.038762735521838e-5	5.428825289960459	ENSMUSG00000033684.1
96854_at	1.3008446677039824	9.775375516812163	8.501501479206524	9.3448088864223e-7	3.0154515083628347e-5	5.838141648325399	ENSMUSG00000026553
160387_at	1.2926499266858382	5.541141537119685	8.584456132847528	8.362956844876443e-7	2.7815033554239987e-5	5.953061584809797	ENSMUSG00000060703
160507_at	1.2838543441001393	7.1735525475235224	7.230803998103772	5.6623041841907585e-6	1.1921131196480251e-4	3.9709170928730924	ENSMUSG00000020521
96926_at	1.2838276985272108	5.941234613401852	8.790264255386134	6.370562050068932e-7	2.2473327367587804e-5	6.234671070735075	ENSMUSG00000023886
98960_s_at	1.2826950674641129	6.032177072455923	6.036443726025522	3.719254885217917e-5	4.973772915088278e-4	2.020257602886618	ENSMUSG00000043300
92969_at	1.282401773700709	7.657820910562099	8.896069321541603	5.54880870714209e-7	2.0324727837621262e-5	6.377529009073653	ENSMUSG00000026674
94643_at	1.2816716065582447	6.83436719383026	7.106527965048371	6.826371099720536e-6	1.3661493957261228e-4	3.7770411116717177	ENSMUSG00000040511
94958_at	1.2797795499001836	6.1847107233196414	7.943978076064932	2.0112050643200205e-6	5.42460666160441e-5	5.044103699459752	ENSMUSG00000032657
92185_at	1.2758555355058006	7.485384639389551	6.202044895338626	2.8318314077140115e-5	0.00040186262067650656	2.302469803672224	ENSMUSG00000049866
97480_f_at	1.2736972225357404	4.408228381577215	9.674989894143378	2.0807040818682504e-7	9.633110587398748e-6	7.390755742199525	ENSMUSG00000081984
93472_at	1.2721009689578828	8.80740085490569	11.022583477728954	4.366356766278895e-8	3.1100136111093407e-6	8.996783639256485	ENSMUSG00000026837.1
99668_at	1.2720247817684562	8.723493646341728	7.101847164249692	6.8748809751081756e-06	1.3714618788682252e-4	3.7696982339879757	ENSMUSG00000024381.1
94343_at	1.2693730347164935	7.538075443132967	6.227434420932978	2.716829697931087e-5	3.8868389622525245e-4	2.3454025498899096	ENSMUSG00000022136.1
95521_s_at	1.269158645625458	6.619671365164924	8.32470175283164	1.1869827594740912e-6	3.571817036219868e-5	5.590462612572358	ENSMUSG00000058291.1
160591_at	1.2663231587265429	6.196458822440276	10.178901454788846	1.13863766331836e-7	5.7092139580653235e-6	8.012020096544315	ENSMUSG00000029534
97941_at	1.2636707962546785	5.0440285758393895	7.484008333780455	3.892498412332562e-6	8.968546157418642e-5	4.359548545475244	ENSMUSG00000067276.1
94055_at	1.263183204151562	7.573537766508266	5.8076243402057655	5.454632061298845e-5	6.607521827703693e-4	1.6240996554625724	ENSMUSG00000031078
160552_at	1.2604020111134204	9.543438902084212	7.689675055116793	2.888061880213084e-6	7.127691059308497e-5	4.669008501407923	ENSMUSG00000004849
101842_g_at	1.2571377630769902	6.756445424981131	9.377692469363563	3.0036412223181253e-7	1.2461618466547759e-5	7.011845941373458	ENSMUSG00000020122.1
100601_at	1.2549363531776585	8.9533149409873225	6.861088719892724	9.934160281976754e-6	1.802521111368944e-4	3.3880089288268707	ENSMUSG00000022817
92263_at	1.251386504021398	5.7682218875439775	10.397840387707829	8.826458659724023e-8	4.850131365297316e-6	8.274045487759066	ENSMUSG00000023191
102655_at	1.2500963787146508	3.834854775440464	11.068307622480875	4.1524421654964316e-8	3.0148661489953164e-6	9.048278885024114	ENSMUSG00000027009
102256_at	1.2498831024491475	5.462946934899875	9.439505441785316	2.780898627418644e-7	1.1812197979321096e-5	7.091405699413981	ENSMUSG00000027868.1
103639_at	1.2444711564954813	5.037570219918677	7.895991711549504	2.152036533557631e-6	5.693778015056716e-5	4.973955181786501	ENSMUSG00000045932
93188_at	1.2441900405121329	6.858642636510326	9.514285756806958	2.5346826052872426e-7	1.1106356622746345e-5	7.187106275163515	ENSMUSG00000030772
93215_at	1.2431440465717047	7.157762143731048	6.540249659793678	1.642083546297374e-5	2.649397845757314e-4	2.8670354617375153	ENSMUSG00000017615
101073_at	1.241641547288829	8.3235957275661	7.09248900358653	6.972960886562713e-6	1.3882661674637686e-4	3.7550090087902035	ENSMUSG00000040249
101389_at	1.2383909535816917	7.570736710964371	6.918476875662162	9.093325828506607e-6	1.6999618704549476e-4	3.4797057968967504	ENSMUSG00000029426
96464_at	1.2344293036854754	7.421741267114885	9.640339365624493	2.1706955371862788e-7	9.821610821877627e-6	7.347075972154803	ENSMUSG00000036606.1
94177_at	1.2343511029688843	6.184383974813087	10.493239118625121	7.909929069551438e-8	4.623827030825107e-6	8.386769007669194	ENSMUSG00000026675
97110_at	1.2340281456135642	5.944812747350302	7.634448916096311	3.1274363819539756e-6	7.628012800359619e-5	4.586452280171276	ENSMUSG00000033350.1
102860_at	1.2336081865057622	7.6717124285408635	10.91962019708261	4.8923306087546314e-8	3.356891463853178e-6	8.88013953287772	ENSMUSG00000041481
98349_at	1.2279888994181647	6.868502170752157	6.582504447910175	1.5356917679579997e-5	2.523384052402566e-4	2.9364589718545844	ENSMUSG00000021756.1
97897_at	1.2268095275294275	8.57959331935444	6.926713582681023	8.978953660454469e-6	1.6836212208972282e-4	3.492829823243955	ENSMUSG00000069237
97528_at	1.226111599520765	9.244374309952693	6.8998625158375795	9.357504140653562e-6	1.730643276825241e-4	3.4500123682335584	ENSMUSG00000015759
161177_f_at	1.2252983337933516	4.775584528429911	8.181013509722357	1.4454721487308166e-6	4.149668090425388e-5	5.386371010219738	ENSMUSG00000024529.1
95404_at	1.2242669380389781	8.149747778850063	7.712613499834899	2.794413937114745e-6	6.951522160695006e-5	4.703182677290286	ENSMUSG00000003131.1
98423_at	1.2219372590456015	6.488874962178791	6.72974315901357	1.218305243842289e-5	2.1186864730882377e-4	3.176443739168949	ENSMUSG00000046352
103634_at	1.219426554083344	7.702203497285295	5.789148774630021	5.627713679058431e-5	6.788667404352527e-4	1.5918003532679315	ENSMUSG00000002325
160386_at	1.2178108443260598	8.83598508077547	7.51358113478582	3.7277678307743348e-6	8.685142662445875e-5	4.404385819921853	ENSMUSG00000021610
160580_at	1.2174374421099925	4.800517876208335	10.820664301045532	5.461950737619756e-8	3.5980824688499597e-6	8.76713211172066	ENSMUSG00000003746.1
100621_at	1.2162409142443487	9.504193052998565	6.144152714883927	3.1136275984864114e-5	4.3251369799664414e-4	2.204242673189942	ENSMUSG00000038650
103536_at	1.215151713621164	4.004347883795852	10.468594087696493	8.136541668023731e-8	4.623827030825107e-6	8.35773165792051	ENSMUSG00000026109
93731_at	1.213357160865577	9.88815596589596	8.413678853936554	1.0519031638161285e-6	3.3198976937953314e-5	5.7155818839313515	ENSMUSG00000029781
AFFX-MurFAS_at	1.2105760352401687	4.583405841055724	8.610731382665225	8.075305192316787e-7	2.725524628152758e-5	5.989291308848237	ENSMUSG00000024778.1
92452_at	1.208829255278265	6.596002115043024	6.330966412408051	2.2963778596692744e-5	3.423586726700594e-4	2.5195470764289016	ENSMUSG00000027665
160391_at	1.2083101845412578	8.408147761822049	7.533803011094536	3.619385468651406e-6	8.544212803878782e-5	4.434979510774445	ENSMUSG00000010663
97811_at	1.2078645488322088	7.586215372152405	6.676278363818261	1.3247060508816353e-5	2.259963000465828e-4	3.089646712339446	ENSMUSG00000054277
98464_at	1.1980317570743235	6.434948510500557	6.794287770443351	1.1017408600813342e-5	1.9515659376873336e-4	3.280704739446522	ENSMUSG00000020864
98766_at	1.1970368476832913	5.5678268138703935	9.0802981274666	4.375242333881737e-7	1.6760130756292985e-5	6.623224985642317	ENSMUSG00000021892
92746_at	1.1932719743794573	5.718778743132176	6.346818464111416	2.2383083006165034e-5	3.3596146704445787e-4	2.546079715868002	ENSMUSG00000051147
161117_at	1.1839623716255225	5.41808295121817	6.042893968695951	3.679710782802785e-5	4.944355778253001e-4	2.031320768457592	ENSMUSG00000028031
94449_at	1.1829949981216252	8.792649001791645	13.879018838097654	2.5316467311221625e-9	3.6761865556108796e-7	11.892619225060429	NA.12
95289_r_at	1.1762034433057758	3.8152033420378677	6.485267816748764	1.7922842679201672e-5	2.833170371871778e-4	2.776332211188784	ENSMUSG00000032740.1
102845_at	1.17247063873954	8.778176930483285	9.651855214914567	2.1403361255561517e-7	9.815974922947919e-6	7.361606607960686	ENSMUSG00000021493.1
101168_at	1.1712287541752149	4.98396370732251	8.392242994364462	1.0828801338287267e-6	3.3807517778132845e-5	5.685526471596534	NA.13
160406_at	1.170355095408338	7.237426824760694	9.344938844800271	3.1292989546233565e-7	1.2770812204358324e-5	6.96952088460405	ENSMUSG00000028111
95292_at	1.167252349837753	4.5531554000131	9.967087938777299	1.4627933432257313e-7	7.080373360543772e-6	7.7540199252620745	ENSMUSG00000027009.1
96773_at	1.1641504018009723	8.349078076532011	5.839258936675357	5.171115697241338e-5	6.355993388498999e-4	1.679295896717285	ENSMUSG00000028343
92312_at	1.1577553304533224	5.588652517436147	10.598963469745431	7.011442874868502e-8	4.278230954024122e-6	8.510682544362759	ENSMUSG00000030660
162347_f_at	1.156835446161777	8.149582953563083	6.568959044259162	1.5689827968314934e-5	2.5628346595392014e-4	2.91423109122335	ENSMUSG00000031375.1
92376_at	1.1495358675802194	7.27798027871036	13.458497497153026	3.7229886224098363e-9	4.810853596139516e-7	11.503663719185337	ENSMUSG00000028057
161016_at	1.148826502062926	4.979230095596617	9.32646525647295	3.202629766922869e-7	1.2985207964069087e-5	6.945597384347888	ENSMUSG00000090035
95590_at	1.1484547224082187	7.154508325507599	6.867862231151886	9.830778737674116e-6	1.792215545636122e-4	3.3988553043850978	ENSMUSG00000036632
93936_at	1.1470224999701868	7.16142702844608	5.988905671383454	4.0248226355245005e-5	5.268551894384693e-4	1.938545706203941	ENSMUSG00000021745
99448_at	1.146564468764529	8.224212402648753	6.961766386179741	8.508946745615155e-6	1.620997151944855e-4	3.5485781377451993	ENSMUSG00000028465
98056_at	1.1456340211902383	9.283571320443679	5.879087493750525	4.835983196287081e-5	6.045221036559867e-4	1.748594854247953	ENSMUSG00000041801
95386_at	1.1454947042018393	7.520859002261479	6.427401730921239	1.9661036737874316e-5	3.034944706830339e-4	2.680419076131912	ENSMUSG00000054469
96257_at	1.1401848136992143	8.54919866060388	8.393059242869796	1.0816829992426754e-6	3.3807517778132845e-5	5.686671957122764	ENSMUSG00000028759
103582_r_at	1.1362580456978844	4.25534991104205	6.556839245957869	1.5994151935014808e-5	2.5973338018786074e-4	2.8943211313656256	ENSMUSG00000025939
92793_at	1.1353791338071453	7.222002577352971	8.849901368840303	5.892597364231952e-7	2.100895431101782e-5	6.315351550657319	ENSMUSG00000030341
103904_at	1.1349689129274587	8.178872751686818	7.3990937431195976	4.4097911297403e-6	9.869080936952844e-5	4.230164194026797	ENSMUSG00000023046
103017_at	1.1335170216603947	7.20439019587468	5.983218264350027	4.0631084499384985e-5	5.311329689444608e-4	1.928748940985182	NA.14
103276_at	1.1305350762763844	6.889900118130338	7.229853331361413	5.6703650950586715e-6	1.1921131196480251e-4	3.969441880995502	ENSMUSG00000004383
99984_at	1.128335389687635	6.677899649656409	8.884238269871828	5.634826008727386e-7	2.0515366529733992e-5	6.361618646481716	ENSMUSG00000008398
101522_at	1.1263341682757302	4.840252036311145	6.115649263266617	3.26306307478452e-5	4.4976966531908486e-4	2.1557098714693783	ENSMUSG00000027800
98921_at	1.1227987974041662	7.566873573605519	7.138496115007844	6.504590879650307e-6	1.3143904677196284e-4	3.8271112630681543	ENSMUSG00000031556.1
98802_at	1.1225922222458946	4.992405873800319	8.854850710626922	5.854681358734776e-7	2.0995854076255284e-5	6.322028873973192	ENSMUSG00000029377
92296_at	1.1211592894485758	5.221423549281723	7.30905269634097	5.038643934379499e-6	1.0848721629746756e-4	4.091926627745307	ENSMUSG00000056536
97847_at	1.120122261796051	7.007935391843436	6.6443373679273074	1.3929122881751817e-5	2.3506336019907663e-4	3.037604530866224	ENSMUSG00000031134
98475_at	1.1179717014279156	5.234166776324035	9.616599322919654	2.2347385565809252e-7	1.0074879095517181e-5	7.31707688283776	ENSMUSG00000022324
94972_at	1.1176032424071423	8.10916431896774	6.222229939421636	2.739996547827153e-5	3.9105230730589126e-4	2.336609236369922	ENSMUSG00000026970.1
95621_at	1.1139108917588398	6.221527921777629	6.42388752991269	1.9772161291467337e-5	3.0445715192089286e-4	2.6745793509962077	ENSMUSG00000035775
103381_at	1.112895401983959	9.047920411400273	6.439472842781485	1.9284313438570004e-5	2.9915839282094683e-4	2.700465226875256	ENSMUSG00000035325
93529_at	1.1123579609175627	8.134679549989375	6.071550751400658	3.5092935923205665e-5	4.7531516682103287e-4	2.080402227650625	ENSMUSG00000031703
103953_at	1.110469201765989	7.894730807283031	6.639497565231739	1.403566034388393e-5	0.00023622281182536725	3.029706664540612	ENSMUSG00000027879
160668_at	1.1055104233815367	8.687549514309845	8.523630805617078	9.071453995225221e-7	2.93482687804074e-5	5.868878273527935	ENSMUSG00000049401
100880_at	1.1047344442974794	6.546015770724272	6.786222398653741	1.1156396327399731e-5	1.9733863645406211e-4	3.267707746245314	ENSMUSG00000040253
94133_r_at	1.1016611054798102	3.663832894036386	9.35115275498718	3.105036253168611e-7	1.27449460198911e-5	6.977559615592968	ENSMUSG00000030557.1
94054_at	1.1013190627556817	10.221244584303165	7.5441297006635	3.565329722803613e-6	8.45631355232409e-5	4.4505821131586725	ENSMUSG00000031078.1
100572_at	1.0989097869727846	8.50730390763909	6.40620702663138	2.034137125416583e-5	3.10921718754006e-4	2.6451728199003366	ENSMUSG00000025544
104492_at	1.0973296976366758	6.459508543394286	6.9507388154683385	8.653943373887264e-6	1.6399157033854955e-4	3.5310578211036283	ENSMUSG00000010476
95721_at	1.0966923041455185	7.993517698129421	7.290787209398673	5.177416972063101e-6	1.1072391346978551e-4	4.063752643765731	ENSMUSG00000016528.1
93602_at	1.0932657100523375	8.061572154058252	7.746273489315754	2.662775599739546e-6	6.66387609008967e-5	4.753207227346945	ENSMUSG00000024952
98019_at	1.090165625906348	9.543317744988425	8.635427960861056	7.814507587736734e-7	2.6590618734511263e-5	6.023269942098809	ENSMUSG00000030782
92896_s_at	1.0893442622714158	4.661387593891577	6.842727340635906	1.0220218261237599e-5	1.8417039775805937e-4	3.3585754257737594	ENSMUSG00000062713
100307_at	1.087932874359013	5.514015444105232	7.004174301546086	7.974815780139875e-6	1.5332083278744515e-4	3.6158006571693395	ENSMUSG00000001911.1
160198_at	1.0864479970018612	7.8746071568650375	7.011699614581041	7.883794027122487e-6	1.5264003071427227e-4	3.627703818211778	ENSMUSG00000070923
160960_at	1.0838132411952914	7.488730673620603	9.351691431662415	3.102942399279591e-7	1.27449460198911e-5	6.978256286044324	ENSMUSG00000038023
101099_at	1.083184875009537	4.409034671933497	8.899723516714214	5.522524059033987e-7	2.0324727837621262e-5	6.382439919743334	ENSMUSG00000029126
93517_at	1.082573580622955	7.192953462734446	10.132820051728853	1.2019957295019252e-7	5.980287916342646e-6	7.956271307584981	ENSMUSG00000020241
94514_s_at	1.0813900055923558	7.963840089772681	7.778383507180734	2.5433115652041445e-6	6.416338348741285e-5	4.800792465507321	ENSMUSG00000032096
99144_s_at	1.0763767374104365	7.443884345921666	6.743075142622163	1.1932036794670945e-5	2.081107199606854e-4	3.198026208652422	NA.15
98911_at	1.072040159294108	8.062337880414624	6.206283584025118	2.8122817825525955e-5	3.9999743622456507e-4	2.309643474276738	ENSMUSG00000028530
96166_at	1.0717353806516225	8.699407839892004	10.597508506523225	7.023040883848055e-8	4.278230954024122e-6	8.508984418932668	ENSMUSG00000014748
92867_at	1.0669113816170963	7.90682080770086	6.087847374314236	3.4160983997384427e-5	4.6674219711087165e-4	2.1082634771749955	ENSMUSG00000028796
103623_at	1.0667058188111822	5.461224925096778	9.649486643933008	2.1465432839543644e-7	9.815974922947919e-6	7.358619096400949	ENSMUSG00000024598
100548_at	1.0598208696025733	8.989865613424987	6.4317908837004865	1.952316801530252e-5	3.017392601176954e-4	2.6877103510884517	ENSMUSG00000013698
101956_at	1.0548181659732165	8.368943784291341	6.228633075366128	2.7115233466395817e-5	3.8868389622525245e-4	2.3474272239923817	ENSMUSG00000046841
160939_at	1.0540196576413852	9.06436387150906	8.552944992438652	8.722356120306797e-7	2.8439891182869786e-5	5.909504493255099	ENSMUSG00000007805
160618_at	1.05395431562206	6.55962733542155	10.499847414983467	7.850316527209991e-8	4.623827030825107e-6	8.394545227945962	ENSMUSG00000057554
98030_at	1.0507722017026513	4.322276315362819	7.402067156974726	4.390498051669601e-6	9.861248141951436e-5	4.234710863482405	ENSMUSG00000030921
103344_at	1.0392277368332108	6.253363050586005	8.27591282989906	1.2687664928684244e-6	3.763504979320875e-5	5.521447435864999	ENSMUSG00000026740
96019_at	1.034935180569489	8.66366484025109	7.471794910107155	3.962764563857236e-6	9.063553822976038e-5	4.3409974472833195	ENSMUSG00000020570
99465_at	1.0301069491334998	6.270193410020007	6.857075743851518	9.995949766859913e-6	1.8065039173451025e-4	3.381580019639072	ENSMUSG00000031393
97829_at	1.0291521195137374	8.735935764621953	10.299515367779925	9.890675157544416e-8	5.211592884701041e-6	8.156948016071873	ENSMUSG00000030682
160930_at	1.0290017528973987	8.283204046517234	7.228693583956177	5.68021528445722e-6	1.1921769491143153e-4	3.967642061110549	ENSMUSG00000025240
160854_at	1.0279956009340863	7.1504946547334765	5.858253359933821	5.0083492892800123e-5	6.204788286163571e-4	1.7123719159190713	ENSMUSG00000028284
161074_at	1.0273602892010967	6.81768029967568	6.914213985359981	9.153122192882583e-6	1.703490163110547e-4	3.4729098522475947	ENSMUSG00000005615
95393_at	1.0245052764295162	6.68854420224753	8.32577179718584	1.1852530618790324e-6	3.571817036219868e-5	5.59197301032064	ENSMUSG00000062098
101457_at	1.023012955022872	5.913573239561853	8.100972395732384	1.6148270479994906e-6	4.572780085128716e-5	5.271579356104143	ENSMUSG00000024789
92420_at	1.0214784194029853	5.77471056119083	9.49924975407589	2.5822576802099504e-7	1.1244100202593372e-5	7.167911957472107	ENSMUSG00000049107
93460_at	1.0189048372451621	4.576503843782519	8.710541207582953	7.074865302902641e-7	2.4541921639624493e-5	6.126173326879794	ENSMUSG00000026836
95502_at	1.0186388346890274	7.257082737819566	7.07549840714881	7.154833663267756e-6	1.40929909758498e-4	3.728309141201281	ENSMUSG00000015149
161066_at	1.0179685110354493	4.135380331369841	6.180931765662596	2.931360904190749e-5	4.131696949383078e-4	2.266700336581712	ENSMUSG00000036632.1
104207_at	1.017200535486313	5.449278794160171	6.262343859177563	2.5666676197591313e-5	3.7140840365645455e-4	2.4042873851150297	ENSMUSG00000041842
93350_f_at	1.0133720405898474	7.774388739434764	7.044024670633211	7.5051136896134555e-6	1.466727069732282e-4	3.678746608854212	ENSMUSG00000059878
102273_at	1.0121574565399323	7.184884133583182	7.790456506095633	2.499875518883707e-6	6.338084394334592e-5	4.818649750944937	ENSMUSG00000038023.1
93298_at	1.0075871654851376	7.496577976867284	5.899902895442797	4.6699782784898724e-5	5.884832365467359e-4	1.784725941820252	ENSMUSG00000028032
92471_i_at	1.0025426277228924	8.29178724566822	9.496549478823056	2.59090180388941e-7	1.1244100202593372e-5	7.164462342819251	ENSMUSG00000072620.1
96936_at	1.0019423191398253	8.976021368667839	6.175373933886091	2.9581681654751782e-5	4.1507420281409015e-4	2.257274106696615	ENSMUSG00000030058
94392_f_at	0.9971854280592307	5.91608255951829	6.890670290150562	9.49094007106555e-6	1.7429832295215672e-4	3.435331587934213	ENSMUSG00000072115
92898_at	0.9946911186108984	4.401036563853645	7.289137492115929	5.190148367161425e-6	1.107941415540374e-4	4.061205813402221	ENSMUSG00000039519
93482_at	0.9944928461909166	6.36545135642083	6.646136064447342	1.3889746262954732e-5	2.3471603698481554e-4	3.040538923422689	ENSMUSG00000022836
103763_at	0.9923218949585912	7.152124157502797	7.346175365834482	4.768586485539205e-6	1.0465748335925059e-4	4.149050439419556	ENSMUSG00000028053
92970_at	0.9903447715147928	3.8728051920747646	7.954201332668517	1.982484356976465e-6	5.3840577801771184e-5	5.059010867052281	ENSMUSG00000000938
100924_at	0.9901593434397036	4.5127702721925225	6.041575892817783	3.6877553675646136e-5	4.944355778253001e-4	2.029060530330389	ENSMUSG00000015619
94876_f_at	0.9876826864579638	9.862883072072309	7.718602924275277	2.7704951913544405e-6	6.905777235455939e-5	4.712094669583919	ENSMUSG00000014959
93590_at	0.9871481018347694	5.727331402219145	6.910927230318151	9.199509598927717e-6	1.709575533800734e-4	3.4676683806418804	ENSMUSG00000054008
103811_at	0.9866869494995525	6.343370043403099	8.617734235931861	8.000428034859634e-7	2.7075703333150974e-5	5.998933448867261	ENSMUSG00000028344
98543_at	0.9855188371731156	4.7708782618597985	10.391432511833834	8.891952641399158e-8	4.850131365297316e-6	8.266442650319211	ENSMUSG00000038642
96606_at	0.9833381855489352	7.431356968761589	8.695641486574765	7.215439597564878e-7	2.4947803552194402e-5	6.105813637424868	ENSMUSG00000014077
95503_at	0.9824750760214709	6.116030904438731	6.191991690000878	2.878772442336394e-5	4.075976219942958e-4	2.2854455458303846	ENSMUSG00000053192
92935_at	0.9812110962485079	4.640027408955866	8.964835239207261	5.075717024591281e-7	1.909203439852287e-5	6.469688630441805	ENSMUSG00000006586
101982_at	0.9751454918166544	9.369658286543036	6.826956125228338	1.047286671497323e-5	1.868359421951224e-4	3.3332571546178293	ENSMUSG00000030403
103202_at	0.9745040255060351	5.872843112602063	5.808980946750386	5.4421451882679e-5	6.607521827703693e-4	1.6264694683872332	ENSMUSG00000028268
101441_i_at	0.9737558995996904	5.263916071560617	5.858547650696433	5.005870168177618e-5	6.204788286163571e-4	1.7128839928942465	ENSMUSG00000030287
104188_at	0.9718594737953943	6.128153356776516	6.139481117308726	3.137617769137231e-5	4.348786981241481e-4	2.1962960427304647	ENSMUSG00000027878
93558_at	0.97096396338695	6.056602270119387	8.87664791069365	5.690757263730203e-7	2.0658772299262435e-5	6.3514027065476615	ENSMUSG00000031156
93914_at	0.9682020305963279	5.38930262555085	6.063601664492799	3.555717795712434e-5	4.800411225173717e-4	2.066798905122239	ENSMUSG00000026072
100279_at	0.9675417751970716	6.114900388195769	7.139447439235039	6.4952644688938406e-6	1.3143904677196284e-4	3.828599165513946	ENSMUSG00000031749
98956_at	0.9634715514165055	10.065463630657392	6.026083685344458	3.783705718754566e-5	5.032046540554529e-4	2.0024765272240472	ENSMUSG00000025935.1
103952_at	0.9604520324679129	6.047656806863923	6.606155872854929	1.479335785155499e-5	2.459912820908372e-4	2.975209999418773	ENSMUSG00000020875
160201_r_at	0.9573652908013219	3.92319131815326	7.283903726887463	5.2307586826568594e-6	1.1147050243859874e-4	4.053123534646447	ENSMUSG00000027822
103205_at	0.9533402605528103	8.636608934004467	8.670939782268077	7.455073056480789e-7	2.5506562282008795e-5	6.072002794729919	ENSMUSG00000001750
101841_at	0.9512729803799669	5.355374489583936	6.844449491621246	1.0193022384035727e-5	1.8394575654889905e-4	3.361338013743717	ENSMUSG00000020122.2
104467_at	0.9467966057468971	8.177891365650655	5.807571295638583	5.4551209195727954e-5	6.607521827703693e-4	1.6240069885029378	ENSMUSG00000020841
94698_at	0.9396985760565499	4.738770796914195	5.914046604003365	4.5606014037344803e-5	5.794852620285699e-4	1.8092425475840468	ENSMUSG00000016087
95490_at	0.9387266970144079	10.726509780742546	5.807956838005881	5.451568810908782e-5	6.607521827703693e-4	1.6246805084911315	ENSMUSG00000002778
160144_at	0.9245945845101957	8.962080104131397	5.911333572141416	4.5813716303105626e-5	5.802451208855811e-4	1.8045419213862566	ENSMUSG00000027006
103781_at	0.9188542909984045	8.020829320594157	5.942231785964571	4.3505795778950735e-5	5.578032625128715e-4	1.8580167748522154	ENSMUSG00000030805
100605_at	0.9171432323078994	7.41803304155036	7.59305762001333	3.320586973460197e-6	8.005306973855394e-5	4.524317934927431	ENSMUSG00000028464
99146_at	0.9156496838680734	6.8129962230853485	7.034689900323498	7.612453413844674e-6	1.4807526204375747e-4	3.6640211105419187	ENSMUSG00000026470
98410_at	0.9141359775948725	7.360023993235815	6.961289201671635	8.515167614316343e-6	1.620997151944855e-4	3.5478203419985093	ENSMUSG00000069874
102306_at	0.9132796243771741	6.720717197818357	6.470029980808602	1.836425420264395e-5	2.882145316219667e-4	2.751120426656831	ENSMUSG00000040151
96007_at	0.9121436231213842	10.809433358606155	5.8142907590962665	5.3935586543986284e-5	6.564791469408389e-4	1.6357426018613772	ENSMUSG00000027828
95150_at	0.9111776554488538	6.713709638016567	6.934861980767381	8.867301740430812e-6	1.667693736965361e-4	3.5058040429925192	ENSMUSG00000015745
160403_at	0.9076636004257885	8.765388546814773	5.866661043178121	4.938027147472114e-5	6.135928658470822e-4	1.7269969411271067	ENSMUSG00000042682
103039_at	0.9064125674133328	7.069129178238688	7.789820908443843	2.5021425419658503e-6	6.338084394334592e-5	4.817710098268048	ENSMUSG00000000555
92891_f_at	0.9040676178547065	4.262818136826903	7.9539313658997	1.9832371707891373e-6	5.3840577801771184e-5	5.058617381269585	ENSMUSG00000036139
97112_at	0.9020184817875005	4.743180772855069	7.525500438993366	3.6634750916201845e-6	8.610155346169158e-5	4.422425025803664	ENSMUSG00000005611
103830_at	0.8989137214564815	6.581985634018637	7.392708854798808	4.451523512443594e-6	9.891570395621993e-5	4.220397060995033	ENSMUSG00000042821
97419_at	0.8915026194365634	7.909216339493062	8.198870865135483	1.4103251633138869e-6	4.095846660340423e-5	5.411873158882399	ENSMUSG00000056941
94829_at	0.8901597579933647	8.464477973173699	5.902849187028992	4.6469689392221605e-5	5.874811244224111e-4	1.7898352826131436	ENSMUSG00000025940
96004_at	0.886490965432758	8.901657783627767	6.643155981306343	1.395504954862304e-5	2.3518307525398718e-4	3.0356769746750363	ENSMUSG00000003161
92355_at	0.8849174514125684	4.279909866968714	7.109903166962959	6.791616499700998e-6	1.3635644187824127e-4	3.7823340323213124	ENSMUSG00000022306
97505_at	0.8817004665182626	8.720852216359368	5.899118001121201	4.676128133008441e-5	5.886641948085626e-4	1.783364609025062	ENSMUSG00000060904
102320_at	0.8714380906243431	8.34045850176684	7.290712591306946	5.177992109733723e-6	1.1072391346978551e-4	4.063637456334602	ENSMUSG00000046032
161006_at	0.8705230527553001	6.731939040898788	10.477617858456629	8.052774268134827e-8	4.623827030825107e-6	8.368370388998214	ENSMUSG00000025790
103569_at	0.8699597922345985	6.406032494023376	7.89702280950865	2.148902903128779e-6	5.693778015056716e-5	4.975465551400779	ENSMUSG00000037062.1
102331_at	0.86644036879696	7.162327099591837	8.015905695219082	1.8181197825146566e-6	5.031129241667761e-5	5.148706276239006	ENSMUSG00000031024
160263_r_at	0.8652190958910513	5.857834957636285	5.87306292627281	4.885176742953667e-5	6.076303502590178e-4	1.738126432559012	ENSMUSG00000053253
103601_at	0.86508403553823765	6.88662616208095	5.873647710972685	4.88037875942839e-5	6.076303502590178e-4	1.7391427848610554	ENSMUSG00000053746
95298_at	0.8620454609790933	5.345533057082267	8.89591610847103	5.549913671227458e-7	2.0324727837621262e-5	6.377323071057768	ENSMUSG00000052504
160453_at	0.8616183403630391	7.952815710015423	7.1720127273142795	6.184383196193676e-6	1.270239759112938e-4	3.8794589035570297	ENSMUSG00000032547
160667_at	0.8582428851180719	6.701783607219996	6.673773318556514	1.3299257752445465e-5	2.2657725895298633e-4	3.085570265547835	ENSMUSG00000021262
